Transmitter,TransmitterName,State,NextState,T_lower,T_upper,Setup
A180-1702-48132,48132,IC,{'DTH'},0.0,10.0,2019
A180-1702-48134,48134,RGT,{'BAY'},44.0,54.0,2019
A180-1702-48134,48134,BAY,{'IC'},61284.0,61294.0,2019
A180-1702-48134,48134,IC,{'LVR'},24609.0,31333.0,2019
A180-1702-48134,48134,LVR,{'HLD'},118950.0,126195.0,2019
A180-1702-48134,48134,HLD,{'SVG'},3909.0,9467.0,2019
A180-1702-48136,48136,RGT,{'DTH'},11909.0,11919.0,2019
A180-1702-48137,48137,RGT,{'DTH'},245082.0,245092.0,2019
A180-1702-48138,48138,RGT,{'BAY'},30643.0,30653.0,2019
A180-1702-48138,48138,BAY,{'IC'},363641.0,363651.0,2019
A180-1702-48138,48138,IC,{'BAY'},158.0,168.0,2019
A180-1702-48138,48138,BAY,{'RGT'},71075.0,71085.0,2019
A180-1702-48138,48138,RGT,{'BAY'},0.0,10.0,2019
A180-1702-48138,48138,BAY,{'IC'},7410.0,7420.0,2019
A180-1702-48138,48138,IC,{'DTH'},286708.0,286718.0,2019
A180-1702-48139,48139,RGT,{'BAY'},259.0,269.0,2019
A180-1702-48139,48139,BAY,{'IC'},63922.0,63932.0,2019
A180-1702-48139,48139,IC,{'LVR'},825.0,374869.0,2019
A180-1702-48139,48139,LVR,{'HLD'},31140.0,405365.0,2019
A180-1702-48139,48139,HLD,{'SVG'},20004.0,31053.0,2019
A180-1702-48141,48141,RGT,{'DTH'},2116509.0,2116519.0,2019
A180-1702-48142,48142,IC,{'DTH'},1915006.0,1915016.0,2019
A180-1702-48143,48143,RGT,{'BAY'},2037.0,2047.0,2019
A180-1702-48143,48143,BAY,{'IC'},111012.0,111022.0,2019
A180-1702-48143,48143,IC,{'DTH'},401238.0,401248.0,2019
A180-1702-48144,48144,RGT,{'BAY'},22571.0,22581.0,2019
A180-1702-48144,48144,BAY,{'IC'},15353.0,15363.0,2019
A180-1702-48144,48144,IC,{'LVR'},34087.0,37751.0,2019
A180-1702-48144,48144,LVR,{'HLD'},246.0,4455.0,2019
A180-1702-48144,48144,HLD,{'SVG'},37448.0,42276.0,2019
A180-1702-48145,48145,RGT,{'DTH'},245114.0,245124.0,2019
A180-1702-48146,48146,RGT,{'BAY'},88.0,98.0,2019
A180-1702-48146,48146,BAY,{'IC'},123962.0,123972.0,2019
A180-1702-48146,48146,IC,{'DTH'},298431.0,298441.0,2019
A180-1702-48147,48147,RGT,{'BAY'},0.0,10.0,2019
A180-1702-48147,48147,BAY,{'IC'},691034.0,691044.0,2019
A180-1702-48147,48147,IC,{'BAY'},36950.0,36960.0,2019
A180-1702-48147,48147,BAY,{'RGT'},814976.0,814986.0,2019
A180-1702-48147,48147,RGT,{'DTH'},1225.0,1235.0,2019
A180-1702-48148,48148,RGT,{'BAY'},6436.0,6446.0,2019
A180-1702-48148,48148,BAY,{'IC'},106667.0,106677.0,2019
A180-1702-48148,48148,IC,{'BAY'},794830.0,794840.0,2019
A180-1702-48148,48148,BAY,{'RGT'},776989.0,776999.0,2019
A180-1702-48148,48148,RGT,{'BAY'},15895.0,15905.0,2019
A180-1702-48148,48148,BAY,{'IC'},299105.0,299115.0,2019
A180-1702-48148,48148,IC,{'LVR'},428627.0,436198.0,2019
A180-1702-48148,48148,LVR,{'HLD'},163.0,8307.0,2019
A180-1702-48148,48148,HLD,{'SVG'},83036.0,89230.0,2019
A180-1702-48150,48150,RGT,{'BAY'},1932.0,1942.0,2019
A180-1702-48150,48150,BAY,{'IC'},75321.0,75331.0,2019
A180-1702-48150,48150,IC,{'BAY'},85.0,95.0,2019
A180-1702-48150,48150,BAY,{'RGT'},553645.0,553655.0,2019
A180-1702-48150,48150,RGT,{'BAY'},13032.0,13042.0,2019
A180-1702-48150,48150,BAY,{'IC'},63167.0,63177.0,2019
A180-1702-48150,48150,IC,{'DTH'},175549.0,175559.0,2019
A180-1702-48152,48152,RGT,{'DTH'},236667.0,236677.0,2019
A180-1702-48154,48154,RGT,{'BAY'},122.0,132.0,2019
A180-1702-48154,48154,BAY,{'IC'},86862.0,86872.0,2019
A180-1702-48154,48154,IC,{'LVR'},863.0,73708.0,2019
A180-1702-48154,48154,LVR,{'HLD'},48366.0,121600.0,2019
A180-1702-48154,48154,HLD,{'SVG'},5739.0,12466.0,2019
A180-1702-48155,48155,RGT,{'BAY'},337.0,347.0,2019
A180-1702-48155,48155,BAY,{'IC'},261868.0,261878.0,2019
A180-1702-48155,48155,IC,{'LVR'},1086.0,8970.0,2019
A180-1702-48155,48155,LVR,{'HLD'},13663.0,21872.0,2019
A180-1702-48155,48155,HLD,{'SVG'},1857.0,8843.0,2019
A180-1702-48156,48156,RGT,{'BAY'},656.0,666.0,2019
A180-1702-48156,48156,BAY,{'IC'},980381.0,980391.0,2019
A180-1702-48156,48156,IC,{'BAY'},48817.0,48827.0,2019
A180-1702-48156,48156,BAY,{'RGT'},41656.0,41666.0,2019
A180-1702-48156,48156,RGT,{'DTH'},4986.0,4996.0,2019
A180-1702-48158,48158,IC,{'DTH'},300339.0,300349.0,2019
A180-1702-48159,48159,RGT,{'DTH'},140866.0,140876.0,2019
A180-1702-48160,48160,IC,{'DTH'},658897.0,658907.0,2019
A180-1702-48161,48161,RGT,{'BAY'},121.0,131.0,2019
A180-1702-48161,48161,BAY,{'IC'},299077.0,299087.0,2019
A180-1702-48161,48161,IC,{'LVR'},759645.0,782712.0,2019
A180-1702-48161,48161,LVR,{'HLD'},209505.0,232945.0,2019
A180-1702-48161,48161,HLD,{'LVR'},3619.0,4205.0,2019
A180-1702-48161,48161,LVR,{'HLD'},20133.0,20842.0,2019
A180-1702-48161,48161,HLD,{'LVR'},0.0,537.0,2019
A180-1702-48161,48161,LVR,{'HLD'},0.0,46.0,2019
A180-1702-48161,48161,HLD,{'LVR'},45.0,82.0,2019
A180-1702-48161,48161,LVR,{'HLD'},0.0,40.0,2019
A180-1702-48161,48161,HLD,{'LVR'},0.0,36.0,2019
A180-1702-48161,48161,LVR,{'HLD'},172554.0,174686.0,2019
A180-1702-48161,48161,HLD,{'LVR'},3997.0,6155.0,2019
A180-1702-48161,48161,LVR,{'HLD'},0.0,556.0,2019
A180-1702-48161,48161,HLD,{'SVG'},2691.0,7458.0,2019
A180-1702-48162,48162,RGT,{'BAY'},243.0,253.0,2019
A180-1702-48162,48162,BAY,{'IC'},629518.0,629528.0,2019
A180-1702-48162,48162,IC,{'DTH'},290745.0,290755.0,2019
A180-1702-48163,48163,RGT,{'DTH'},1262125.0,1262135.0,2019
A180-1702-48164,48164,RGT,{'DTH'},1839128.0,1839138.0,2019
A180-1702-48165,48165,RGT,{'DTH'},816565.0,816575.0,2019
A180-1702-48166,48166,RGT,{'DTH'},287302.0,287312.0,2019
A180-1702-48168,48168,RGT,{'DTH'},140928.0,140938.0,2019
A180-1702-48170,48170,RGT,{'DTH'},173199.0,173209.0,2019
A180-1702-48172,48172,RGT,{'BAY'},19897.0,19907.0,2019
A180-1702-48172,48172,BAY,{'IC'},5701.0,5711.0,2019
A180-1702-48172,48172,IC,{'BAY'},126.0,136.0,2019
A180-1702-48172,48172,BAY,{'RGT'},56052.0,56062.0,2019
A180-1702-48172,48172,RGT,{'DTH'},24653.0,24663.0,2019
A180-1702-48173,48173,RGT,{'BAY'},0.0,10.0,2019
A180-1702-48173,48173,BAY,{'IC'},80444.0,80454.0,2019
A180-1702-48173,48173,IC,{'DTH'},19402.0,19412.0,2019
A180-1702-48175,48175,RGT,{'DTH'},41.0,51.0,2019
A180-1702-48176,48176,RGT,{'DTH'},288783.0,288793.0,2019
A180-1702-48177,48177,RGT,{'DTH'},112392.0,112402.0,2019
A180-1702-48178,48178,RGT,{'DTH'},55537.0,55547.0,2019
A180-1702-48179,48179,RGT,{'DTH'},123304.0,123314.0,2019
A180-1702-48181,48181,RGT,{'DTH'},187919.0,187929.0,2019
A180-1702-48182,48182,RGT,{'DTH'},2353.0,2363.0,2019
A180-1702-48183,48183,RGT,{'DTH'},0.0,10.0,2019
A180-1702-48184,48184,RGT,{'DTH'},0.0,10.0,2019
A180-1702-48186,48186,RGT,{'DTH'},81660.0,81670.0,2019
A180-1702-48187,48187,RGT,{'BAY'},415.0,425.0,2019
A180-1702-48187,48187,BAY,{'IC'},70372.0,70382.0,2019
A180-1702-48187,48187,IC,{'LVR'},101332.0,101492.0,2019
A180-1702-48187,48187,LVR,{'DTH'},3767893.0,3768053.0,2019
A180-1702-48188,48188,RGT,{'DTH'},0.0,10.0,2019
A180-1702-48190,48190,RGT,{'DTH'},195780.0,195790.0,2019
A180-1702-48192,48192,RGT,{'DTH'},5320.0,5330.0,2019
A180-1702-48194,48194,RGT,{'DTH'},150734.0,150744.0,2019
A180-1702-48195,48195,RGT,{'BAY'},945.0,955.0,2019
A180-1702-48195,48195,BAY,{'IC'},178576.0,178586.0,2019
A180-1702-48195,48195,IC,{'LVR'},125.0,277.0,2019
A180-1702-48195,48195,LVR,{'HLD'},8555.0,11053.0,2019
A180-1702-48195,48195,HLD,{'LVR'},290.0,2747.0,2019
A180-1702-48195,48195,LVR,{'HLD'},1146.0,2469.0,2019
A180-1702-48195,48195,HLD,{'LVR'},0.0,12351.0,2019
A180-1702-48195,48195,LVR,{'HLD'},5059.0,21355.0,2019
A180-1702-48195,48195,HLD,{'LVR'},0.0,7685.0,2019
A180-1702-48195,48195,LVR,{'DTH'},3791268.0,3793796.0,2019
A180-1702-48196,48196,RGT,{'BAY'},100138.0,100148.0,2019
A180-1702-48196,48196,BAY,{'IC'},12897.0,12907.0,2019
A180-1702-48196,48196,IC,{'DTH'},1231576.0,1231586.0,2019
A180-1702-48199,48199,IC,{'DTH'},438960.0,438970.0,2019
A180-1702-48200,48200,RGT,{'DTH'},340.0,350.0,2019
A180-1702-48204,48204,RGT,{'DTH'},144922.0,144932.0,2019
A180-1702-48205,48205,RGT,{'DTH'},0.0,10.0,2019
A180-1702-48207,48207,RGT,{'DTH'},0.0,10.0,2019
A180-1702-48210,48210,RGT,{'DTH'},3497142.0,3497152.0,2019
A180-1702-48211,48211,RGT,{'BAY'},95406.0,95416.0,2019
A180-1702-48211,48211,BAY,{'IC'},11630.0,11640.0,2019
A180-1702-48211,48211,IC,{'DTH'},348593.0,348603.0,2019
A180-1702-48212,48212,RGT,{'DTH'},68493.0,68503.0,2019
A180-1702-48213,48213,RGT,{'DTH'},227769.0,227779.0,2019
A180-1702-48214,48214,RGT,{'DTH'},119607.0,119617.0,2019
A180-1702-48215,48215,RGT,{'BAY'},82.0,92.0,2019
A180-1702-48215,48215,BAY,{'IC'},254256.0,254266.0,2019
A180-1702-48215,48215,IC,{'DTH'},1200887.0,1200897.0,2019
A180-1702-48216,48216,RGT,{'DTH'},114037.0,114047.0,2019
A180-1702-48217,48217,RGT,{'DTH'},80.0,90.0,2019
A180-1702-48218,48218,RGT,{'DTH'},288492.0,288502.0,2019
A180-1702-48220,48220,RGT,{'DTH'},104728.0,104738.0,2019
A180-1702-48221,48221,RGT,{'DTH'},4251405.0,4251415.0,2019
A180-1702-48222,48222,IC,{'DTH'},4695.0,4705.0,2019
A180-1702-48224,48224,RGT,{'DTH'},1178204.0,1178214.0,2019
A180-1702-48225,48225,RGT,{'DTH'},0.0,10.0,2019
A180-1702-48226,48226,RGT,{'DTH'},3631238.0,3631248.0,2019
A180-1702-48227,48227,RGT,{'DTH'},3275931.0,3275941.0,2019
A180-1702-48228,48228,RGT,{'DTH'},1462.0,1472.0,2019
A180-1702-48232,48232,IC,{'DTH'},28534.0,28544.0,2019
A180-1702-50458,50458,RGT,{'DTH'},1038805.0,1038815.0,2019
A180-1702-54655,54655,RGT,{'DTH'},0.0,10.0,2019
A180-1702-56209,56209,RGT,{'DTH'},0.0,10.0,2019
A180-1702-58575,58575,IC,{'DTH'},0.0,10.0,2019
A180-1702-60343,60343,IC,{'DTH'},0.0,10.0,2019
A180-1702-62000,62000,RGT,{'DTH'},6827701.0,6827711.0,2019
A180-1702-6217,6217,RGT,{'DTH'},0.0,10.0,2019
A180-1702-62362,62362,IC,{'DTH'},8296774.0,8296784.0,2019
A180-1702-62363,62363,RGT,{'BAY'},13028841.0,13029457.0,2019
A180-1702-62363,62363,HLD,{'LVR'},0.0,665.0,2019
A180-1702-62363,62363,LVR,{'HLD'},0.0,63.0,2019
A180-1702-62363,62363,HLD,{'DTH'},0.0,14.0,2019
A180-1702-62403,62403,RGT,{'DTH'},0.0,10.0,2019
A180-1702-6251,6251,LVR,{'DTH'},483625.0,483635.0,2019
A180-1702-64657,64657,LVR,{'DTH'},4641825.0,4641835.0,2019
A180-1702-7361,7361,IC,{'DTH'},0.0,10.0,2019
A180-1702-8100,8100,RGT,{'DTH'},0.0,10.0,2019
A180-1702-8342,8342,IC,{'DTH'},117045.0,117055.0,2019
A180-1702-9391,9391,LVR,{'DTH'},0.0,10.0,2019
H307-1902-1,1,IC,{'DTH'},0.0,10.0,2020
H307-1902-10,10,IC,{'BAY'},0.0,10.0,2020
H307-1902-10,10,BAY,{'RGT'},1688279.0,1688289.0,2020
H307-1902-10,10,RGT,{'DTH'},0.0,10.0,2020
H307-1902-100,100,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1000,1000,RGT,{'BAY'},0.0,10.0,2020
H307-1902-1000,1000,BAY,{'IC'},3330014.0,3330024.0,2020
H307-1902-1000,1000,IC,{'DTH'},0.0,10.0,2020
H307-1902-10004,10004,IC,{'DTH'},0.0,10.0,2020
H307-1902-10008,10008,IC,{'DTH'},0.0,10.0,2020
H307-1902-10015,10015,IC,{'DTH'},0.0,10.0,2020
H307-1902-10019,10019,IC,{'DTH'},0.0,10.0,2020
H307-1902-10021,10021,IC,{'DTH'},0.0,10.0,2020
H307-1902-10029,10029,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1003,1003,RGT,{'BAY'},0.0,10.0,2020
H307-1902-1003,1003,BAY,{'IC'},7872115.0,7872125.0,2020
H307-1902-1003,1003,IC,{'DTH'},0.0,10.0,2020
H307-1902-10034,10034,IC,{'DTH'},0.0,10.0,2020
H307-1902-1004,1004,IC,{'DTH'},0.0,10.0,2020
H307-1902-10051,10051,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10052,10052,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10054,10054,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10056,10056,IC,{'DTH'},7014053.0,7014063.0,2020
H307-1902-10061,10061,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10064,10064,IC,{'DTH'},0.0,10.0,2020
H307-1902-10069,10069,IC,{'BAY'},0.0,10.0,2020
H307-1902-10069,10069,BAY,{'RGT'},6994768.0,6994778.0,2020
H307-1902-10069,10069,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10072,10072,RGT,{'DTH'},8809217.0,8809227.0,2020
H307-1902-10074,10074,IC,{'DTH'},0.0,10.0,2020
H307-1902-10078,10078,RGT,{'BAY'},0.0,10.0,2020
H307-1902-10078,10078,BAY,{'IC'},3757921.0,3757931.0,2020
H307-1902-10078,10078,IC,{'DTH'},0.0,10.0,2020
H307-1902-1008,1008,IC,{'DTH'},0.0,10.0,2020
H307-1902-10081,10081,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10087,10087,IC,{'DTH'},0.0,10.0,2020
H307-1902-10090,10090,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10091,10091,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10092,10092,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1010,1010,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10100,10100,IC,{'DTH'},0.0,10.0,2020
H307-1902-10102,10102,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10104,10104,IC,{'DTH'},0.0,10.0,2020
H307-1902-10106,10106,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10107,10107,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10108,10108,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1011,1011,IC,{'DTH'},0.0,10.0,2020
H307-1902-10126,10126,IC,{'DTH'},0.0,10.0,2020
H307-1902-10128,10128,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1013,1013,IC,{'BAY'},0.0,10.0,2020
H307-1902-1013,1013,BAY,{'RGT'},6576972.0,6576982.0,2020
H307-1902-1013,1013,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10130,10130,IC,{'DTH'},0.0,10.0,2020
H307-1902-10134,10134,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10136,10136,RGT,{'DTH'},5324292.0,5324302.0,2020
H307-1902-10139,10139,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10141,10141,IC,{'DTH'},0.0,10.0,2020
H307-1902-10142,10142,IC,{'DTH'},0.0,10.0,2020
H307-1902-10143,10143,IC,{'DTH'},0.0,10.0,2020
H307-1902-10148,10148,IC,{'DTH'},159413.0,159423.0,2020
H307-1902-10151,10151,IC,{'DTH'},0.0,10.0,2020
H307-1902-10152,10152,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10155,10155,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10156,10156,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10160,10160,RGT,{'DTH'},7681228.0,7681238.0,2020
H307-1902-10163,10163,IC,{'DTH'},0.0,10.0,2020
H307-1902-10166,10166,IC,{'DTH'},0.0,10.0,2020
H307-1902-10167,10167,IC,{'DTH'},0.0,10.0,2020
H307-1902-10169,10169,RGT,{'DTH'},1015.0,1025.0,2020
H307-1902-10170,10170,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10174,10174,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10175,10175,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10179,10179,IC,{'DTH'},0.0,10.0,2020
H307-1902-1018,1018,IC,{'DTH'},0.0,10.0,2020
H307-1902-10183,10183,IC,{'DTH'},0.0,10.0,2020
H307-1902-10185,10185,IC,{'DTH'},0.0,10.0,2020
H307-1902-1019,1019,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10191,10191,IC,{'DTH'},0.0,10.0,2020
H307-1902-10197,10197,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1020,1020,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10201,10201,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10203,10203,IC,{'DTH'},0.0,10.0,2020
H307-1902-10205,10205,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10209,10209,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10210,10210,IC,{'DTH'},0.0,10.0,2020
H307-1902-10214,10214,IC,{'DTH'},0.0,10.0,2020
H307-1902-10215,10215,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10216,10216,IC,{'DTH'},0.0,10.0,2020
H307-1902-10218,10218,IC,{'DTH'},0.0,10.0,2020
H307-1902-1022,1022,IC,{'DTH'},0.0,10.0,2020
H307-1902-10220,10220,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10221,10221,IC,{'DTH'},0.0,10.0,2020
H307-1902-10225,10225,IC,{'DTH'},0.0,10.0,2020
H307-1902-10235,10235,RGT,{'DTH'},3822643.0,3822653.0,2020
H307-1902-10236,10236,IC,{'DTH'},0.0,10.0,2020
H307-1902-10237,10237,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10238,10238,IC,{'DTH'},0.0,10.0,2020
H307-1902-10240,10240,RGT,{'BAY'},0.0,10.0,2020
H307-1902-10240,10240,BAY,{'IC'},1470729.0,1470739.0,2020
H307-1902-10240,10240,IC,{'BAY'},0.0,10.0,2020
H307-1902-10240,10240,BAY,{'RGT'},5899317.0,5899327.0,2020
H307-1902-10240,10240,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10242,10242,RGT,{'BAY'},0.0,10.0,2020
H307-1902-10242,10242,BAY,{'IC'},3938021.0,3938031.0,2020
H307-1902-10242,10242,IC,{'BAY'},0.0,10.0,2020
H307-1902-10242,10242,BAY,{'RGT'},1543155.0,1543165.0,2020
H307-1902-10242,10242,RGT,{'DTH'},5269129.0,5269139.0,2020
H307-1902-10245,10245,RGT,{'DTH'},4070322.0,4070332.0,2020
H307-1902-10247,10247,IC,{'DTH'},0.0,10.0,2020
H307-1902-10251,10251,RGT,{'DTH'},7276784.0,7276794.0,2020
H307-1902-10253,10253,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10256,10256,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10257,10257,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10258,10258,IC,{'DTH'},0.0,10.0,2020
H307-1902-10259,10259,RGT,{'BAY'},0.0,10.0,2020
H307-1902-10259,10259,BAY,{'IC'},4514758.0,4514768.0,2020
H307-1902-10259,10259,IC,{'BAY'},0.0,10.0,2020
H307-1902-10259,10259,BAY,{'RGT'},1238360.0,1238370.0,2020
H307-1902-10259,10259,RGT,{'DTH'},4735027.0,4735037.0,2020
H307-1902-10260,10260,IC,{'DTH'},9896821.0,9896831.0,2020
H307-1902-10262,10262,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10263,10263,RGT,{'DTH'},959788.0,959798.0,2020
H307-1902-10264,10264,IC,{'DTH'},0.0,10.0,2020
H307-1902-10266,10266,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1027,1027,RGT,{'DTH'},7955548.0,7955558.0,2020
H307-1902-10272,10272,IC,{'DTH'},0.0,10.0,2020
H307-1902-10277,10277,RGT,{'BAY'},1884796.0,1884806.0,2020
H307-1902-10277,10277,BAY,{'IC'},2055454.0,2055464.0,2020
H307-1902-10277,10277,IC,{'DTH'},0.0,10.0,2020
H307-1902-10278,10278,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10279,10279,RGT,{'DTH'},4899718.0,4899728.0,2020
H307-1902-1028,1028,IC,{'DTH'},0.0,10.0,2020
H307-1902-10286,10286,RGT,{'DTH'},5249755.0,5249765.0,2020
H307-1902-10294,10294,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10297,10297,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10298,10298,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1030,1030,IC,{'DTH'},1695890.0,1695900.0,2020
H307-1902-10301,10301,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10303,10303,RGT,{'BAY'},381470.0,381480.0,2020
H307-1902-10303,10303,BAY,{'IC'},3309413.0,3309423.0,2020
H307-1902-10303,10303,IC,{'DTH'},0.0,10.0,2020
H307-1902-10306,10306,IC,{'DTH'},4665797.0,4665807.0,2020
H307-1902-10307,10307,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1031,1031,IC,{'DTH'},819960.0,819970.0,2020
H307-1902-10311,10311,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10312,10312,RGT,{'DTH'},3004414.0,3004424.0,2020
H307-1902-10316,10316,IC,{'DTH'},0.0,10.0,2020
H307-1902-10317,10317,RGT,{'DTH'},2430947.0,2430957.0,2020
H307-1902-10318,10318,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10319,10319,RGT,{'BAY'},0.0,10.0,2020
H307-1902-10319,10319,BAY,{'IC'},2335801.0,2335811.0,2020
H307-1902-10319,10319,IC,{'BAY'},0.0,10.0,2020
H307-1902-10319,10319,BAY,{'RGT'},637433.0,637443.0,2020
H307-1902-10319,10319,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1032,1032,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10320,10320,IC,{'DTH'},0.0,10.0,2020
H307-1902-10327,10327,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10330,10330,IC,{'DTH'},0.0,10.0,2020
H307-1902-10332,10332,IC,{'DTH'},0.0,10.0,2020
H307-1902-10340,10340,IC,{'DTH'},2199789.0,2199799.0,2020
H307-1902-10341,10341,RGT,{'BAY'},0.0,10.0,2020
H307-1902-10341,10341,BAY,{'IC'},2691316.0,2691326.0,2020
H307-1902-10341,10341,IC,{'BAY'},0.0,10.0,2020
H307-1902-10341,10341,BAY,{'RGT'},1342229.0,1342239.0,2020
H307-1902-10341,10341,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10346,10346,IC,{'DTH'},0.0,10.0,2020
H307-1902-10347,10347,IC,{'DTH'},0.0,10.0,2020
H307-1902-1035,1035,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10350,10350,IC,{'DTH'},9103278.0,9103288.0,2020
H307-1902-10351,10351,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10353,10353,IC,{'DTH'},3722279.0,3722289.0,2020
H307-1902-10355,10355,IC,{'DTH'},0.0,10.0,2020
H307-1902-10357,10357,IC,{'DTH'},0.0,10.0,2020
H307-1902-10365,10365,IC,{'DTH'},0.0,10.0,2020
H307-1902-10367,10367,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10368,10368,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10369,10369,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10371,10371,IC,{'DTH'},0.0,10.0,2020
H307-1902-10372,10372,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10376,10376,IC,{'BAY'},0.0,10.0,2020
H307-1902-10376,10376,BAY,{'RGT'},297258.0,297268.0,2020
H307-1902-10376,10376,RGT,{'BAY'},0.0,10.0,2020
H307-1902-10376,10376,BAY,{'IC'},935442.0,935452.0,2020
H307-1902-10376,10376,IC,{'DTH'},0.0,10.0,2020
H307-1902-10377,10377,IC,{'DTH'},0.0,10.0,2020
H307-1902-10378,10378,IC,{'DTH'},0.0,10.0,2020
H307-1902-10379,10379,IC,{'DTH'},0.0,10.0,2020
H307-1902-10380,10380,IC,{'DTH'},0.0,10.0,2020
H307-1902-10386,10386,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10390,10390,IC,{'BAY'},0.0,10.0,2020
H307-1902-10390,10390,BAY,{'RGT'},2865668.0,2865678.0,2020
H307-1902-10390,10390,RGT,{'DTH'},126646.0,126656.0,2020
H307-1902-10391,10391,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10394,10394,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10396,10396,IC,{'DTH'},0.0,10.0,2020
H307-1902-10400,10400,RGT,{'BAY'},0.0,10.0,2020
H307-1902-10400,10400,BAY,{'IC'},1572465.0,1572475.0,2020
H307-1902-10400,10400,IC,"{'BAY', 'LVR'}",0.0,2258274.0,2020
H307-1902-10400,10400,FSB,{'DTH'},0.0,2258274.0,2020
H307-1902-10402,10402,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10404,10404,IC,{'DTH'},0.0,10.0,2020
H307-1902-10408,10408,RGT,{'DTH'},0.0,10.0,2020
H307-1902-1041,1041,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10410,10410,IC,{'DTH'},0.0,10.0,2020
H307-1902-10414,10414,IC,{'DTH'},0.0,10.0,2020
H307-1902-10420,10420,IC,{'DTH'},0.0,10.0,2020
H307-1902-10425,10425,IC,{'DTH'},0.0,10.0,2020
H307-1902-10426,10426,RGT,{'DTH'},0.0,10.0,2020
H307-1902-10427,10427,IC,{'DTH'},3004642.0,3004652.0,2020
H307-1902-10428,10428,IC,{'DTH'},0.0,10.0,2020
H307-1902-1043,1043,IC,{'DTH'},902322.0,902332.0,2020
H307-1902-10430,10430,IC,{'DTH'},0.0,10.0,2020
H307-1902-1044,1044,IC,{'DTH'},0.0,10.0,2020
H307-1902-10444,10444,IC,{'DTH'},0.0,10.0,2020
H307-1902-10445,10445,RGT,{'BAY'},0.0,10.0,2020
H307-1902-10445,10445,BAY,{'IC'},6501271.0,6501281.0,2020
H307-1902-10445,10445,IC,{'DTH'},0.0,10.0,2020
H307-1902-10446,10446,IC,{'BAY'},0.0,10.0,2020
